,,,,,,,,,,,,
,2007,Blacknet,Halting State,Charles Stross,An antisocial networking site.,No,N/A,N/A,N/A,Fictional concept in the novel,Bits,
,1910,Automaton Chessplayer,Moxon's Master,Ambrose Bierce,The first chess-playing computer.,Yes,IBM,Deep Blue,1997,N/A,Bits,
,2007,DC Mini,Paprika,Satoshi Kon,A therapy tool that allows a psychotherapist to enter a patient's dreams.,No,N/A,N/A,N/A,Fictional technology in the film,Bits,
,1911,Telephot,Ralph 124c 41 +,Hugo Gernsback,A device that combined the functions of telephone and television; a phone with a screen.,Yes,"Apple, Samsung",Video calling smartphones,2007,N/A,Bits,
,1911,Artificial Cloth,Ralph 124c 41 +,Hugo Gernsback,The creation of fabrics without organic natural fibers.,Yes,Various,Synthetic fabrics,1910s,N/A,Atoms,
,2007,Digital Paper Pad,KOP,Warren Hammond,"Just one molecule thick, it flips bits by flipping molecules.",No,N/A,N/A,N/A,Fictional computing in the novel,Atoms,
,1911,Automatic-Electric Packing Machine,Ralph 124c 41 +,Hugo Gernsback,A device able to pack randomly shaped objects combined into a single package automatically.,Yes,Sealed Air,Packaging machines,1960s,N/A,Atoms,
,2007,Max Detention (Virtual Counsel),Quantico,Greg Bear,A software implementation of a lawyer; an artificially intelligent legal advisor.,No,N/A,N/A,N/A,Fictional AI in the novel,Bits,
,2007,Remotely Operated Auto-targeting Gun (ROAG),Quantico,Greg Bear,A weapon able to pick out its own targets; it's action can be remotely initiated.,No,N/A,N/A,N/A,Fictional weapon in the novel,Atoms,
,2007,Cop Block,Quantico,Greg Bear,A device that allows law enforcement officers to shut down the engine of a suspect's car or truck.,No,N/A,N/A,N/A,Fictional technology in the novel,Bits,
,2007,Tongue Mouse,Quantico,Greg Bear,A pointing device using input from the tongue.,No,N/A,N/A,N/A,Fictional interface in the novel,Bits,
,2007,Orphids,Postsingular,Rudy Rucker,Nanomachines replicate theselves from dust - and cover the Earth.,No,N/A,N/A,N/A,Fictional nanotech in the novel,Atoms,
,1911,Electric Rifle,Tom Swift and His Electric Rifle,Victor Appleton,A device that shoots an electrical charge.,Yes,Taser International,Taser,1970s,N/A,Atoms,
,2007,Bubble-Gum Pylon,Quantico,Greg Bear,Device used to capture entire vehicles in car chases.,No,N/A,N/A,N/A,Fictional technology in the novel,Atoms,
,1911,Helio-Dynamophores (Sun-Power-Generators),Ralph 124c 41 +,Hugo Gernsback,Photo-electric elements which transformed the solar heat direct into electric energy.,Yes,Various,Solar panels,1954,N/A,Atoms,
,2007,Midge,Quantico,Greg Bear,A very small flapping wing UAV that can be carried by a larger flying device.,No,N/A,N/A,N/A,Fictional UAV in the novel,Atoms,
,2007,CopSpace,Halting State,Charles Stross,"A virtual location for police lifelogs, official communications, paperwork, informational databases and evidence of all kinds.",No,N/A,N/A,N/A,Fictional concept in the novel,Bits,
,1911,Actinoscope,Ralph 124c 41 +,Hugo Gernsback,A device that used a pulsating polarized ether wave to judge the distance to an object (a RADAR),Yes,Raytheon,Radar,1930s,N/A,Atoms,
,1911,Personalized News,Ralph 124c 41 +,Hugo Gernsback,First reference to news that is customized to the needs of each individual subscriber.,Yes,Google,Google News,2002,N/A,Bits,
,1911,Telautograph,Ralph 124c 41 +,Hugo Gernsback,First fictional reference to a fax machine.,Yes,Xerox,Fax machines,1960s,N/A,Bits,
,1911,Detectophone,Ralph 124c 41 +,Hugo Gernsback,First use of the idea of a voice-activated machine.,Yes,Various,Voice assistants,2010s,N/A,Bits,
,1911,Language Rectifier,Ralph 124c 41 +,Hugo Gernsback,The first reference to machine-translation of human languages.,Yes,Google,Google Translate,2006,N/A,Bits,
,2007,Magnetic Levitating Bed,Spook Country,William Gibson,"A bed that hovers above the floor, with no visible means of suport.",No,N/A,N/A,N/A,Fictional technology in the novel,Atoms,
,2006,Coder,Storm Thief,Chris Wooding,Specialized humans who excel at engineering tasks.,No,N/A,N/A,N/A,Fictional concept in the novel,N/A,
,2006,Traffic Lane Discharger,Sagramanda,Alan Dean Foster,A device that electrically shocked vehicles whose drivers attempted to evade traffic control devices.,No,N/A,N/A,N/A,Fictional technology in the novel,Bits,
,2006,Timebroker,Shuteye for the Timebroker,Paul Di Filippo,A person who traded in the commodity of other people's time.,No,N/A,N/A,N/A,Fictional concept in the story,N/A,
,1914,Artificial Food,The World Set Free,H.G. Wells,"Food produced without soil, chemically.",Yes,Various,Lab-grown food,2000s,N/A,Atoms,
,2006,A-Som (Antisomnolence Drugs),Shuteye for the Timebroker,Paul Di Filippo,One simple pill removes the need for sleep.,No,N/A,N/A,N/A,Fictional medicine in the story,Atoms,
,1914,Atomic Bomb,The World Set Free,H.G. Wells,A weapon that uses an atomic chain reaction as an explosive force.,Yes,US Government,Nuclear weapons,1945,N/A,Atoms,
,1914,Sustained Atomic Reaction,The World Set Free,H.G. Wells,The idea that a sustained reaction could lead to an atomic explosion.,Yes,Various,Nuclear reactors,1942,N/A,Atoms,
,2006,Aether Cannon,Storm Thief,Chris Wooding,A hand-held energy weapon.,No,N/A,N/A,N/A,Fictional weapon in the novel,Atoms,
,2006,Amphibious Skimmer,Storm Thief,Chris Wooding,Amphibious drone with blades.,No,N/A,N/A,N/A,Fictional robot in the novel,Atoms,
,2006,Pocket Scanner,Sagramanda,Alan Dean Foster,A device that scans for the codes that will open a vehicle's door on command.,No,N/A,N/A,N/A,Fictional technology in the novel,Bits,
,1915,Visaphone System Zoom Call,John Jones's Dollar,Harry Stephen Keeler,An amazingly early description of a modern zoom call on a big screen monitor.,Yes,"Zoom, Skype",Video conferencing,2000s,N/A,Bits,
,1915,Pocket wireless phone,John Jones's Dollar,Harry Stephen Keeler,"An entirely portable, pocket-sized, telephone.",Yes,Various,Mobile phones,1973,N/A,Atoms,
,1917,Tele-Photophonic Attachment,The Messiah of the Cylinder,Victor Rousseau,A device that permits a telephone funnel to see as well as hear.,Yes,"Apple, Samsung",Video calling smartphones,2007,N/A,Atoms,
,2006,Magnetic Ram,Storm Thief,Chris Wooding,A device that fires pulses of magnetic energy.,No,N/A,N/A,N/A,Fictional weapon in the novel,Atoms,
,1917,Open-Air Moving Picture Shows,The Messiah of the Cylinder,Victor Rousseau,Public news outlets,Yes,Various,Open air cinemas,Early 1900s,N/A,Atoms,
,2006,Stopper Bubble,Red Lightning,John Varley,Device that halts time within its boundaries.,No,N/A,N/A,N/A,Fictional technology in the novel,Bits,
,2006,Persuader,Storm Thief,Chris Wooding,Device secured to a person that ensures compliant behavior by threat of force.,No,N/A,N/A,N/A,Fictional technology in the novel,Atoms,
,1918,Photophone,The Planeteer,Michael Flynn,A device that provided a view of the other booth.,Yes,AT&T,Video calling,1930s,N/A,Atoms,
,2006,Microwave Pistol,Blindsight,Peter Watts,Device designed to cause internal injury.,No,N/A,N/A,N/A,Fictional weapon in the novel,Atoms,
,2006,House-of-Cards Construction,Rainbows End,Vernor Vinge,Architectural technique that uses computers to help buildings maintain their balance during earthquakes.,No,N/A,N/A,N/A,Fictional architecture in the novel,Atoms,
,1920,Spinning Mill for Veins (Artificial Organs),R.U.R.,Karel Capek,"The manufacture of artificial organs, digestive tract, veins - body parts.",Yes,Various biotech companies,Artificial organs,1960s,N/A,Atoms,
,2006,Mobile Advertisements,Sagramanda,Alan Dean Foster,Advertisements presented in mid-air in public spaces.,No,N/A,N/A,N/A,Fictional ads in the novel,Bits,
,1920,Robot,R.U.R.,Karel Capek,A (usually human-shaped) artifact with the same kinds of abilities as a human - this is the first use of the word 'robot'.,Yes,Various,Robots,1960s,N/A,Atoms,
,1921,Phonographic Locks,A Journey to the Year 2025,Clement Fezandie,Doors that open using voice recognition.,Yes,Amazon,Alexa smart locks,2017,N/A,Atoms,
,2006,Disperser,Sagramanda,Alan Dean Foster,Device that gives an electric shock to anyone who touches a vehicle.,No,N/A,N/A,N/A,Fictional technology in the novel,Atoms,
,2006,Municipal Cattle Remover,Sagramanda,Alan Dean Foster,A device to pick cattle up and place them in a truck for later dispersion in the countryside.,No,N/A,N/A,N/A,Fictional technology in the novel,Atoms,
,2006,Camera Tunnel,Rainbows End,Vernor Vinge,A device that captures images of shredded documents from all sides for reassembly.,No,N/A,N/A,N/A,Fictional technology in the novel,Bits,
,1923,Networked Telephone Answering Machine,Men Like Gods,H.G. Wells,A device that would accept verbal messages and store them for replay from any remote station.,Yes,Panasonic,Answering machines,1970s,N/A,Bits,
,2005,Computronium,Accelerando,Charles Stross,Intelligent matter; nanocomputing processors masquerading as ordinary material.,No,N/A,N/A,N/A,Fictional material in the novel,Atoms,
,1923,Acoustic Apparatus (Osophone),Acoustic Apparatus,Hugo Gernsback,A device that used bone conduction to transmit sound.,Yes,Aftershokz,Bone conduction headphones,2012,N/A,Atoms,
,1923,Wireless Access Point,Men Like Gods,H.G. Wells,Infrastructure that provides power and wireless communication.,Yes,Cisco,Wifi routers,1999,N/A,Atoms,
,2005,Lobster AI,Accelerando,Charles Stross,"Scan a lobster brain, get a learning machine.",No,N/A,N/A,N/A,Fictional AI in the novel,Bits,
,2005,BrainPal,Old Man's War,John Scalzi,A neural implant.,No,N/A,N/A,N/A,Fictional biotech in the novel,Bits,
,2005,Flexy (or Flexies),Pushing Ice,Alastair Reynolds,"A flexible, quasi-living computer.",No,N/A,N/A,N/A,Fictional computer in the novel,Bits,
,2005,Motorized Combat Boots,Accelerando,Charles Stross,Russian army-surplus self-propelled footgear.,No,N/A,N/A,N/A,Fictional technology in the novel,Atoms,
,1926,Vacuum Suit,The Man from the Atom,G. Peyton Wertenbaker,"An early description of a space suit, and the first use of this now archaic phrase.",Yes,"NASA, SpaceX",Spacesuits,1960s,N/A,Atoms,
,2005,KloraDerm,Old Man's War,John Scalzi,Human skin variant that contains chlorophyll to provide energy.,No,N/A,N/A,N/A,Fictional biotech in the novel,Atoms,
,1926,Computer Vision (Artificial Eye),The Metal Giants,Edmond Hamilton,"A device which, attached to a suitable computer, will allow the device to see.",Yes,Nvidia,Computer vision,2010s,N/A,Bits,
,2005,Dumb Matter,Accelerando,Charles Stross,"Ordinary matter, with no nano-value added.",No,N/A,N/A,N/A,Fictional concept in the novel,Atoms,
,1926,Starship,War in Space,Raymond Quiex,A vehicle for space travel.,Yes,SpaceX,Starship,In development,N/A,Atoms,
,1926,Transparent Dome Helmet,The Man from the Atom,G. Peyton Wertenbaker,A spacesuit helmet that can be seen through.,Yes,NASA,Helmet visors,1960s,N/A,Atoms,
,2005,Starwisp,Accelerando,Charles Stross,An small interstellar probe using a light-sail for propulsion.,No,N/A,N/A,N/A,Fictional spacecraft in the novel,Atoms,
,2005,Sterile Seeds,The Calorie Man,Paolo Bacigalupi,"Seeds that are bioengineered to grow, but not to produce fertile seeds.",No,N/A,N/A,N/A,Fictional biotech in the novel,Atoms,
,2005,Sprayrock,Pushing Ice,Alastair Reynolds,"Special compound that can be sprayed onto a surface, that hardens into rock.",No,N/A,N/A,N/A,Fictional material in the novel,Atoms,
,2005,Kink-Spring,The Calorie Man,Paolo Bacigalupi,A device that stores energy with near-perfect efficiency.,No,N/A,N/A,N/A,Fictional technology in the novel,Atoms,
,2005,Megadont,The Calorie Man,Paolo Bacigalupi,"An engineered mastodon, used to convert vegetable matter into energy.",No,N/A,N/A,N/A,Fictional biotech in the novel,Atoms,
,2005,Hyper-Developed Mulies,The Calorie Man,Paolo Bacigalupi,Bioengineered animals that optimally transform vegetable matter into usable mechanical energy.,No,N/A,N/A,N/A,Fictional biotech in the novel,Atoms,
,2005,Virtual Panopticon,The Traveler,John Twelve Hawks,A method that gathers information from many sources to effectively surveil any citizen as effectively as if he was in a glass cell.,No,N/A,N/A,N/A,Fictional surveillance concept,Bits,
,2004,Perpetual Train,Iron Council,China Mieville,A vast machine that lays its own tracks as it moves forward.,No,N/A,N/A,N/A,Fictional concept in the novel,Atoms,
,2004,CTC Computer (Closed-Timeline-Curve Time-Travel),Exultant,Stephen Baxter,A device that used time travel to perform computations.,No,N/A,N/A,N/A,Fictional concept in the novel,Bits,
,2004,Implanted Comlink,Savior,Nancy Kress,Transceiver inserted below the skin.,No,N/A,N/A,N/A,Fictional technology in the novel,Bits,
,2004,Arteria Portal,The Algebraist,Iain M Banks,A wormhole entrance.,No,N/A,N/A,N/A,Fictional technology in the novel,Atoms,
,1928,Pressure-Suit,Skylark of Space,E.E. 'Doc' Smith,A pressurized suit for use in the airless void of space.,Yes,"NASA, SpaceX",Spacesuits,1960s,N/A,Atoms,
,2004,Memory Diamond,Iron Sunrise,Charles Stross,Very dense memory storage.,No,N/A,N/A,N/A,Fictional technology in the novel,Atoms,
,2004,Emissarial Projection,The Algebraist,Iain M Banks,An expert system able to converse and act in the capacity of ambassador.,No,N/A,N/A,N/A,Fictional AI in the novel,Bits,
,2004,Gillfluid,The Algebraist,Iain M Banks,"Breathable fluid that provides oxygen to the lungs, allowing greater pressure on the body.",No,N/A,N/A,N/A,Fictional technology in the novel,Atoms,
,2004,Signal Skin,The Algebraist,Iain M Banks,Natural communication form for this species; skin that can spell out text.,No,N/A,N/A,N/A,Fictional biotech in the novel,Atoms,
,2004,Quantum Communications Hub,Defeated,Sean McKee,A communications satellite that permits immediate communication between planets and ships in the solar system.,No,N/A,N/A,N/A,Fictional technology in the novel,Bits,
,2004,Waveform Hypothesis,Backbeat - A Novel of Physics,J. Frederick Arment,N/A,No,N/A,N/A,N/A,Fictional concept in the novel,N/A,
,2003,Slow Gun,Singularity Sky,Charles Stross,Device shoots slow projectiles that use neurotoxin.,No,N/A,N/A,N/A,N/A,Atoms,
,2003,Needlecast,Altered Carbon,Richard Morgan,A tightbeam transmission of your very being.,No,N/A,N/A,N/A,N/A,Bits,
,2003,ChickieNobs,Oryx and Crake,Margaret Atwood,Chicken meat sliced from a transgenic organism.,No,N/A,N/A,N/A,N/A,Atoms,
,1928,Private Space Cruiser,Crashing Suns,Edmond Hamilton,A fully space-worthy ship under private ownership.,Yes,"SpaceX, Blue Origin",Private spaceflight,2000s,N/A,Atoms,
,2003,Touch Tablet,Darwin's Children,Greg Bear,Another name for a wireless Tablet PC.,No,N/A,N/A,N/A,N/A,Atoms,
,2003,Goat/Spider Silk,Oryx and Crake,Margaret Atwood,High tensile strength fibers from - goats.,No,N/A,N/A,N/A,N/A,Atoms,
,2003,Email Shirt,Oryx and Crake,Margaret Atwood,See your email on your shirt.,No,N/A,N/A,N/A,N/A,Atoms,
,2003,Self-Cleaning Gym Suit,Oryx and Crake,Margaret Atwood,Removes the source of odor.,No,N/A,N/A,N/A,N/A,Atoms,
,2003,Smart Wallpaper,Oryx and Crake,Margaret Atwood,Wallpaper that can sense your mood and provide an appropriate color scheme.,No,N/A,N/A,N/A,N/A,Atoms,
,2003,Happicuppa Coffee Bush,Oryx and Crake,Margaret Atwood,A species of coffee bush designed for ease of harvesting.,No,N/A,N/A,N/A,N/A,Atoms,
,2003,Companion Implant,Hominids (Neanderthal Parallax),Robert J. Sawyer,Electronic device placed within the body; it has a wide variety of uses.,No,N/A,N/A,N/A,N/A,Atoms,
,1928,Grantline Comptometer,Beyond the Stars,Ray Cummings,Key-driven computer/calculator that easily solves even calculus problems.,Yes,"Texas Instruments, Casio",Calculators,1970s,N/A,Atoms,
,2003,Speaker Chips,Darwin's Children,Greg Bear,Integrated circuit chips placed in books; they could read the book and advertise it.,No,N/A,N/A,N/A,N/A,Atoms,
